QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,OTHLNDRX,OTHL_DRX,OTHDCLNX,OTHD_LNX,SAFDPSTX,SAFD_STX,TXLIMX,TXLIMX_,JLDRYNET,JLDR_NET,JDRYCNET,JDRY_NET,JBNKSCQV,JBNK_CQV,SALONX,SALONX_,JSUBSIDY,JSUB_IDY,WIGSX,WIGSX_,JAMTRAKX,JAMT_AKX,JTRANQV,JTRANQV_,LIMO,LIMO_
20183,03759834,21,0,1,,A,,A,,A,,A,60,D,,A,9,D,60,D,,A,,A,,A,,A,,A
20183,03759854,22,0,1,,A,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20183,03759874,22,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20183,03759894,43,0,1,,A,,A,,A,,A,,A,,A,,A,190,D,,A,,A,,A,114,D,,A
20183,03759914,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03759924,27,0,1,,A,,A,,A,,A,,A,,A,,A,117,D,,A,,A,,A,,A,,A
20183,03759944,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03759954,22,0,1,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20183,03759974,33,0,1,,A,,A,,A,,A,75,D,,A,,A,200,D,,A,,A,,A,,A,,A
20183,03760024,36,0,1,,A,,A,,A,50,D,,A,100,D,,A,300,D,,A,,A,,A,,A,2,D
20183,03760034,77,0,1,,A,,A,,A,,A,,A,38,D,,A,170,D,,A,,A,,A,,A,,A
20183,03760064,56,0,1,,A,,A,,A,,A,,A,,A,,A,65,D,,A,,A,,A,,A,,A
20183,03760094,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03760114,24,0,1,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20183,03760124,29,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,650,D,,A
20183,03760184,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03760194,74,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03760204,32,0,1,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A
20183,03760224,31,0,1,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03760254,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03760274,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03760334,13,0,1,,A,,A,,A,100,D,10,D,17,D,,A,,A,,A,,A,,A,,A,,A
20183,03760344,56,0,1,,A,,A,,A,,A,,A,,A,,A,110,D,,A,,A,,A,,A,,A
20183,03760414,52,0,1,,A,,A,,A,,A,,A,,A,,A,162,D,,A,,A,,A,,A,,A
20183,03760434,34,0,1,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03760474,51,0,1,2,D,,A,,A,20,D,13,D,,A,,A,35,D,,A,,A,,A,,A,,A
20183,03760484,39,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20183,03760524,38,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20183,03760534,35,0,1,,A,,A,,A,,A,,A,,A,,A,175,D,,A,,A,,A,,A,,A
20183,03760554,41,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20183,03760564,27,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20183,03760584,52,0,1,,A,,A,,A,,A,,A,,A,,A,85,D,,A,,A,,A,,A,,A
20183,03760604,40,0,1,,A,,A,,A,30,D,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20183,03760624,27,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20183,03760644,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03760664,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03760714,38,0,1,10,D,,A,,A,40,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A
20183,03760754,38,0,1,,A,,A,,A,,A,,A,15,D,,A,30,D,,A,,A,,A,,A,,A
20183,03760774,22,0,1,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03760784,71,0,1,,A,,A,,A,,A,,A,,A,30,D,15,D,,A,,A,,A,,A,,A
20183,03760814,30,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20183,03760834,42,0,1,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,,A,,A,,A
20183,03760844,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03760854,72,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03760874,58,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03760894,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03760964,17,0,1,,A,,A,,A,450,D,120,D,,A,75,D,400,D,,A,,A,,A,,A,,A
20183,03760984,42,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20183,03761014,61,0,1,,A,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A
20183,03761084,73,0,1,,A,,A,,A,,A,,A,,A,,A,252,D,,A,,A,,A,,A,,A
20183,03761094,62,0,1,,A,,A,,A,,A,15,D,15,D,,A,1050,D,,A,,A,,A,,A,,A
20183,03761104,38,0,1,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20183,03761134,72,0,1,,A,,A,25,D,,A,,A,325,D,,A,1500,D,,A,,A,,A,,A,,A
20183,03761144,54,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03761154,21,0,1,,A,,A,,A,,A,45,D,,A,,A,20,D,,A,,A,,A,,A,,A
20183,03761184,32,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,66,D,,A
20183,03761204,28,0,1,,A,,A,,A,50,D,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20183,03761234,63,0,1,,A,,A,,A,,A,,A,45,D,,A,375,D,,A,,A,,A,,A,,A
20183,03761264,38,0,1,,A,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20183,03761274,42,0,1,,A,,A,,A,,A,,A,,A,315,D,142,D,,A,,A,,A,,A,,A
20183,03761304,54,0,1,,A,,A,,A,50,D,,A,,A,,A,80,D,,A,,A,,A,,A,,A
20183,03761314,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,49,D,,A,,A,,A
20183,03761324,45,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20183,03761334,34,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20183,03761354,71,0,1,,A,,A,,A,,A,,A,,A,30,D,59,D,,A,,A,,A,,A,,A
20183,03761384,51,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03761424,31,0,1,,A,,A,,A,25,D,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20183,03761464,48,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20183,03761524,19,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20183,03761534,17,0,1,15,D,,A,,A,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A
20183,03761554,38,0,1,,A,,A,,A,80,D,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20183,03761564,28,0,1,,A,,A,,A,,A,72,D,,A,,A,,A,,A,,A,,A,,A,,A
20183,03761584,71,0,1,,A,,A,,A,,A,,A,,A,,A,34,D,,A,,A,,A,,A,,A
20183,03761614,41,0,1,,A,,A,,A,,A,,A,62,D,,A,120,D,,A,,A,,A,270,D,,A
20183,03761634,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03761644,52,0,1,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A
20183,03761684,35,0,1,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A
20183,03761694,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03761714,19,0,1,4,D,,A,,A,,A,56,D,,A,,A,,A,,A,,A,,A,,A,,A
20183,03761744,41,0,1,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A
20183,03761774,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03761794,24,0,1,,A,,A,,A,140,D,,A,40,D,,A,120,D,,A,,A,,A,,A,,A
20183,03761804,22,0,1,,A,,A,,A,40,D,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20183,03761814,12,0,1,,A,,A,,A,,A,72,D,,A,,A,,A,,A,,A,,A,369,D,,A
20183,03761824,90,0,1,,A,,A,,A,120,D,,A,,A,,A,220,D,,A,,A,,A,300,D,,A
20183,03761844,18,0,1,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A
20183,03761924,26,0,1,,A,,A,,A,100,D,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20183,03761954,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03761974,53,0,1,,A,,A,,A,,A,,A,,A,,A,91,D,,A,,A,,A,,A,,A
20183,03761984,27,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20183,03762034,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03762044,66,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03762054,32,0,1,,A,,A,,A,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A
20183,03762114,39,0,1,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A,,A,,A
20183,03762144,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03762164,42,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20183,03762194,40,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20183,03762214,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03762224,14,0,1,,A,,A,,A,,A,60,D,,A,180,D,40,D,,A,,A,,A,,A,,A
20183,03762234,24,0,1,,A,,A,,A,,A,,A,180,D,,A,60,D,,A,,A,,A,,A,,A
20183,03762244,18,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20183,03762254,20,0,1,,A,,A,,A,,A,36,D,,A,,A,,A,,A,200,D,,A,,A,,A
20183,03762274,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03762324,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03762354,42,0,1,,A,,A,,A,,A,,A,,A,,A,218,D,,A,,A,,A,,A,,A
20183,03762374,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03762394,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,775,D,,A
20183,03762414,19,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20183,03762424,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03762514,32,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20183,03762524,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03762544,42,0,1,,A,,A,,A,,A,,A,,A,,A,140,D,,A,,A,,A,,A,,A
20183,03762554,53,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20183,03762574,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03762604,23,0,1,50,D,,A,,A,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A
20183,03762624,30,0,1,,A,,A,,A,200,D,,A,25,D,,A,60,D,,A,,A,,A,,A,,A
20183,03762644,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03762654,136,0,1,20,D,,A,,A,,A,20,D,,A,,A,219,D,,A,,A,,A,,A,,A
20183,03762684,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03762724,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03762824,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03762834,55,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20183,03762854,45,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20183,03762874,43,0,1,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A
20183,03762884,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03762894,24,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20183,03762924,23,0,1,,A,,A,,A,150,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A
20183,03762934,31,0,1,,A,,A,,A,,A,,A,10,D,,A,150,D,,A,,A,,A,,A,,A
20183,03762954,36,0,1,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A
20183,03762974,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03762984,34,0,1,,A,,A,,A,,A,60,D,,A,,A,160,D,,A,,A,,A,,A,,A
20183,03763004,27,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20183,03763024,20,0,1,,A,,A,,A,,A,,A,,A,,A,144,D,,A,,A,,A,,A,,A
20183,03763044,28,0,1,,A,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A
20183,03763074,39,0,1,,A,,A,,A,,A,,A,,A,,A,164,D,,A,,A,,A,,A,,A
20183,03763104,43,0,1,,A,,A,,A,,A,,A,,A,,A,175,D,,A,,A,,A,,A,,A
20183,03763114,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03763124,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03763144,75,0,1,,A,,A,,A,,A,,A,77,D,,A,350,D,,A,,A,,A,,A,,A
20183,03763154,55,0,1,,A,,A,,A,,A,30,D,,A,,A,60,D,,A,,A,,A,845,D,,A
20183,03763174,44,0,1,,A,,A,,A,,A,,A,,A,,A,125,D,,A,,A,,A,,A,,A
20183,03763184,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03763224,37,0,1,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A
20183,03763244,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A
20183,03763274,21,0,1,,A,,A,,A,,A,,A,,A,,A,200,F,,A,,A,,A,,A,,A
20183,03763294,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03763304,34,0,1,,A,,A,,A,,A,46,D,,A,,A,,A,,A,,A,,A,52,D,,A
20183,03763314,27,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20183,03763334,20,0,1,,A,,A,,A,16,D,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20183,03763364,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03763374,9,0,1,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A
20183,03763394,33,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20183,03763404,32,0,1,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A
20183,03763424,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03763434,34,0,1,,A,,A,46,D,,A,,A,,A,,A,135,D,,A,,A,,A,,A,,A
20183,03763454,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03763524,129,0,1,,A,,A,70,D,28,D,,A,67,D,45,D,200,D,,A,,A,,A,,A,,A
20183,03763534,16,0,1,,A,,A,,A,,A,,A,,A,21,D,,A,,A,,A,,A,,A,,A
20183,03763544,34,0,1,5,D,,A,,A,150,D,25,D,,A,,A,30,D,,A,,A,,A,,A,2,D
20183,03763554,21,0,1,,A,,A,,A,,A,,A,,A,15,D,40,D,,A,,A,,A,,A,,A
20183,03763564,40,0,1,,A,,A,,A,,A,,A,,A,,A,76,D,,A,,A,,A,,A,,A
20183,03763574,34,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,690,D,,A
20183,03763584,45,0,1,,A,,A,,A,,A,,A,,A,,A,105,D,,A,,A,,A,,A,,A
20183,03763604,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03763624,48,0,1,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03763634,8,0,1,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A
20183,03763664,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A
20183,03763704,48,0,1,,A,,A,45,D,,A,,A,,A,,A,205,D,,A,,A,,A,,A,,A
20183,03763714,22,0,1,5,D,,A,,A,,A,55,D,52,D,,A,,A,,A,,A,,A,,A,,A
20183,03763724,8,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03763754,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03763774,25,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20183,03763784,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03763804,37,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20183,03763824,28,0,1,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A
20183,03763854,50,0,1,30,D,,A,,A,250,D,30,D,,A,,A,375,D,,A,,A,,A,360,D,1,D
20183,03763864,92,0,1,,A,,A,,A,,A,,A,,A,,A,428,D,,A,,A,,A,,A,,A
20183,03763934,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03763954,52,0,1,,A,,A,,A,,A,,A,,A,,A,222,D,,A,,A,,A,,A,,A
20183,03763974,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03763994,19,0,1,,A,,A,,A,,A,,A,,A,,A,32,D,,A,,A,,A,,A,,A
20183,03764014,44,0,1,,A,,A,,A,,A,60,D,,A,,A,30,D,,A,,A,,A,,A,,A
20183,03764044,54,0,1,,A,,A,,A,,A,,A,,A,,A,263,D,,A,,A,,A,,A,,A
20183,03764054,28,0,1,15,D,,A,,A,,A,30,D,,A,,A,20,D,,A,,A,,A,,A,,A
20183,03764074,51,0,1,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,,A,,A
20183,03764104,14,0,1,60,D,,A,,A,,A,60,D,,A,18,F,,A,,A,,A,,A,,A,,A
20183,03764114,26,0,1,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A
20183,03764124,41,0,1,,A,,A,,A,,A,,A,40,D,,A,160,D,,A,,A,,A,,A,,A
20183,03764154,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764194,30,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20183,03764204,52,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20183,03764254,42,0,1,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,,A,,A,,A
20183,03764264,44,0,1,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,,A,906,D,,A
20183,03764284,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764294,29,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20183,03764304,38,0,1,,A,,A,,A,,A,,A,,A,,A,39,D,,A,,A,,A,,A,,A
20183,03764314,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764334,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764354,35,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20183,03764374,35,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20183,03764404,33,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20183,03764414,52,0,1,,A,,A,,A,,A,,A,,A,15,D,21,D,,A,,A,,A,,A,,A
20183,03764424,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764434,44,0,1,,A,,A,,A,,A,,A,80,D,,A,120,D,,A,,A,,A,,A,,A
20183,03764444,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764484,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764494,34,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20183,03764504,55,0,1,,A,,A,,A,,A,,A,90,D,,A,60,D,,A,,A,,A,,A,,A
20183,03764524,32,0,1,,A,,A,,A,,A,,A,,A,,A,36,D,,A,,A,,A,,A,,A
20183,03764534,44,0,1,,A,,A,,A,,A,,A,,A,,A,375,D,,A,,A,,A,,A,,A
20183,03764594,38,0,1,,A,,A,,A,,A,,A,,A,39,D,60,D,,A,,A,,A,,A,,A
20183,03764644,63,0,1,,A,,A,,A,,A,,A,,A,,A,93,D,,A,,A,,A,,A,,A
20183,03764654,16,0,1,5,D,,A,,A,,A,55,D,,A,,A,40,D,,A,,A,,A,,A,,A
20183,03764664,32,0,1,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764674,32,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20183,03764684,16,0,1,3,D,,A,,A,,A,21,D,,A,,A,60,D,,A,,A,,A,60,D,,A
20183,03764694,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764704,7,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764714,59,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764734,82,0,1,,A,,A,,A,160,D,,A,,A,,A,490,D,,A,,A,,A,,A,,A
20183,03764744,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764754,51,0,1,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A
20183,03764784,36,0,1,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20183,03764824,43,0,1,,A,,A,,A,,A,,A,100,D,,A,200,D,,A,,A,,A,,A,,A
20183,03764834,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764844,18,0,1,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A
20183,03764874,29,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20183,03764894,11,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20183,03764944,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764954,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764984,22,0,1,,A,,A,,A,,A,35,D,,A,,A,60,D,,A,,A,,A,,A,,A
20183,03764994,20,0,1,,A,,A,,A,,A,105,D,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765024,32,0,1,,A,,A,,A,,A,,A,45,D,,A,60,D,,A,,A,,A,,A,,A
20183,03765034,18,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20183,03765074,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765084,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765104,46,0,1,,A,,A,,A,,A,,A,,A,9,D,205,D,,A,,A,,A,,A,,A
20183,03765144,51,0,1,,A,,A,50,D,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20183,03765154,26,0,1,,A,,A,,A,390,D,,A,,A,,A,30,D,,A,,A,,A,,A,1,D
20183,03765164,32,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A
20183,03765174,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765194,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765224,33,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20183,03765234,49,0,1,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20183,03765254,68,0,1,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A
20183,03765264,42,0,1,,A,,A,,A,,A,,A,,A,,A,475,D,,A,,A,,A,,A,,A
20183,03765274,19,0,1,,A,,A,,A,,A,60,D,,A,,A,20,D,,A,,A,,A,12,D,,A
20183,03765294,30,0,1,,A,,A,,A,,A,,A,,A,,A,24,D,,A,,A,,A,,A,,A
20183,03765344,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765374,36,0,1,,A,,A,,A,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A
20183,03765404,35,0,1,,A,,A,,A,,A,,A,,A,,A,18,D,,A,,A,,A,,A,,A
20183,03765444,16,0,1,,A,,A,,A,,A,,A,,A,,A,11,D,,A,,A,,A,,A,,A
20183,03765454,35,0,1,,A,,A,,A,46,D,,A,,A,450,D,,A,,A,,A,,A,,A,,A
20183,03765484,63,0,1,,A,,A,,A,,A,30,D,,A,,A,120,D,,A,,A,,A,,A,,A
20183,03765544,74,0,1,,A,,A,,A,16,D,,A,,A,,A,130,D,,A,,A,,A,,A,,A
20183,03765564,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765574,63,0,1,,A,,A,,A,,A,,A,,A,9,D,50,D,,A,,A,,A,,A,,A
20183,03765614,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
